District,Taluka,Year,NDVI,Red,Green,Blue,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,Green/Red_Ratio,Cluster
Buldhana District,Sindkhed Raja,2022,-0.009,79.07,74.06,69.31,760.4041,0.0774,0.0122,0.9366,1
Buldhana District,Sindkhed Raja,2023,0.0839,78.46,88.4,83.08,682.1539,0.0852,0.0157,1.1268,0
Buldhana District,Sindkhed Raja,2024,0.0839,78.46,88.4,83.08,682.1539,0.0852,0.0157,1.1268,0
Dhule District,Dhule,2010,-0.0088,105.1,102.45,87.81,678.6681,0.0814,0.0144,0.9748,0
Dhule District,Dhule,2011,-0.0087,115.49,113.0,103.93,529.8556,0.0839,0.0137,0.9784,2
Dhule District,Dhule,2012,-0.0461,135.0,122.15,117.84,1068.0167,0.0541,0.0099,0.9048,2
Dhule District,Dhule,2013,-0.049,136.69,123.08,116.9,1092.1756,0.0539,0.0098,0.9005,2
Dhule District,Dhule,2014,-0.0171,132.26,124.56,118.64,1038.4706,0.0551,0.0099,0.9418,2
Dhule District,Dhule,2015,-0.0956,118.08,99.03,90.15,1424.179,0.0501,0.0092,0.8386,1
Dhule District,Dhule,2016,-0.0949,116.35,96.48,84.95,1394.3577,0.0513,0.0089,0.8292,1
Dhule District,Dhule,2017,0.0381,98.09,103.1,98.51,1312.374,0.0568,0.009,1.0511,1
Dhule District,Dhule,2018,0.0283,110.35,113.49,124.14,791.8094,0.0641,0.0106,1.0285,2
Dhule District,Dhule,2019,-0.0592,108.5,94.67,97.9,1399.7957,0.0502,0.0093,0.8725,1
Dhule District,Dhule,2020,-0.0484,106.82,94.6,98.01,1400.0909,0.0522,0.0092,0.8856,1
Dhule District,Dhule,2021,0.0777,86.15,94.03,99.64,1467.4338,0.0498,0.009,1.0915,1
Dhule District,Dhule,2022,0.0061,89.23,87.09,85.05,1456.4191,0.0593,0.0101,0.9761,1
Dhule District,Dhule,2023,0.0121,93.03,91.92,92.06,1523.6426,0.0515,0.0095,0.9881,1
Dhule District,Dhule,2024,0.0174,103.72,103.68,101.38,1672.4221,0.055,0.008,0.9997,1
Dhule District,Sakri,2010,0.0054,104.67,104.49,87.55,444.6206,0.1051,0.0168,0.9983,0
Dhule District,Sakri,2011,-0.0551,130.0,115.38,100.96,867.6733,0.0789,0.0119,0.8875,2
Dhule District,Sakri,2012,-0.0445,120.19,109.6,103.12,1132.3082,0.0677,0.0102,0.9119,2
Dhule District,Sakri,2013,-0.0046,115.29,112.09,109.17,1190.1458,0.068,0.0102,0.9723,2
Dhule District,Sakri,2014,-0.0239,124.71,115.91,109.0,1131.2873,0.0698,0.01,0.9295,2
Dhule District,Sakri,2015,-0.048,131.22,119.11,113.7,974.1576,0.0721,0.011,0.9077,2
Dhule District,Sakri,2016,0.0189,114.63,114.17,112.49,959.001,0.0703,0.0105,0.996,2
Dhule District,Sakri,2017,0.0365,104.85,106.81,105.66,1312.6956,0.0589,0.0093,1.0188,2
Dhule District,Sakri,2018,-0.0723,119.29,102.51,82.96,678.8575,0.0794,0.0135,0.8594,1
Dhule District,Sakri,2019,-0.0381,127.45,115.71,101.38,1588.3227,0.052,0.0085,0.9079,2
Dhule District,Sakri,2020,0.0314,105.89,107.33,101.12,1302.3317,0.0599,0.0101,1.0136,2
Dhule District,Sakri,2021,0.0378,105.61,108.43,102.15,1288.2455,0.0595,0.0101,1.0267,2
Dhule District,Sakri,2022,-0.0571,121.85,108.06,98.76,918.7244,0.0653,0.0114,0.8868,2
Dhule District,Sakri,2023,-0.0452,120.22,108.66,99.9,971.1412,0.0642,0.011,0.9038,2
Dhule District,Sakri,2024,-0.0252,109.56,103.19,95.55,1431.5008,0.0546,0.009,0.9419,1
Dhule District,Shirpur,2010,-0.0888,121.19,102.25,83.0,834.5472,0.0885,0.0154,0.8437,1
Dhule District,Shirpur,2011,0.1578,82.74,106.89,114.17,654.5607,0.1041,0.0173,1.2918,0
Dhule District,Shirpur,2012,-0.0321,103.87,96.94,86.92,204.6214,0.1803,0.0332,0.9333,0
Dhule District,Shirpur,2013,-0.0742,114.83,97.01,85.59,752.9728,0.0705,0.0106,0.8448,1
Dhule District,Shirpur,2014,-0.0075,96.57,93.28,84.93,532.6296,0.1127,0.0165,0.9659,0
Dhule District,Shirpur,2015,0.1278,85.37,105.2,104.29,523.0079,0.1106,0.0182,1.2323,0
Dhule District,Shirpur,2016,-0.019,107.21,100.36,97.61,655.0882,0.0861,0.0111,0.9361,2
Dhule District,Shirpur,2017,0.0139,97.21,89.64,78.48,1149.7193,0.0657,0.0091,0.9221,1
Dhule District,Shirpur,2018,0.0579,96.04,100.21,102.92,872.8128,0.0763,0.0121,1.0434,0
Dhule District,Shirpur,2019,0.0769,94.02,102.92,107.69,843.2062,0.0779,0.0129,1.0947,0
Dhule District,Shirpur,2020,-0.05,92.5,78.5,78.52,942.6215,0.0774,0.0112,0.8486,1
Dhule District,Shirpur,2021,0.0444,95.63,101.06,99.1,1036.0167,0.0631,0.0115,1.0568,0
Dhule District,Shirpur,2022,0.027,82.86,84.09,86.16,1022.8784,0.0727,0.0105,1.0148,1
Dhule District,Shirpur,2023,-0.0378,85.8,79.07,77.42,979.2084,0.0793,0.0115,0.9216,1
Dhule District,Shirpur,2024,-0.0116,93.36,88.67,94.5,913.5594,0.0761,0.0111,0.9498,1
Dhule District,Sindkheda,2010,-0.1254,117.69,93.44,71.7,898.0687,0.1242,0.0199,0.7939,1
Dhule District,Sindkheda,2011,0.1186,78.15,95.13,105.72,623.1244,0.1313,0.0208,1.2174,0
Dhule District,Sindkheda,2012,0.0405,104.95,106.55,114.43,598.3555,0.1272,0.0155,1.0152,0
Dhule District,Sindkheda,2013,-0.2031,121.03,84.44,75.03,778.0137,0.1195,0.0153,0.6977,1
Dhule District,Sindkheda,2015,-0.0613,81.77,75.52,82.53,901.9654,0.12,0.0163,0.9235,1
Dhule District,Sindkheda,2016,-0.2189,102.65,69.28,79.57,688.0851,0.1385,0.02,0.6749,1
Dhule District,Sindkheda,2017,-0.1281,92.55,75.87,81.94,842.1173,0.104,0.0158,0.8197,1
Dhule District,Sindkheda,2018,-0.145,104.99,80.25,76.92,741.2638,0.1305,0.02,0.7644,1
Dhule District,Sindkheda,2019,0.0575,72.12,77.71,80.24,673.0771,0.1399,0.024,1.0775,0
Dhule District,Sindkheda,2020,-0.145,104.99,80.25,76.92,741.2638,0.1305,0.02,0.7644,1
Dhule District,Sindkheda,2021,-0.1065,98.33,82.85,87.46,1057.8047,0.1047,0.0129,0.8426,1
Dhule District,Sindkheda,2022,-0.0533,103.02,88.93,83.14,919.4981,0.1252,0.0191,0.8632,1
Dhule District,Sindkheda,2023,-0.0279,81.21,76.92,89.12,783.953,0.1242,0.0209,0.9472,0
Dhule District,Sindkheda,2024,-0.145,104.99,80.25,76.92,741.2638,0.1305,0.02,0.7644,1
Hingoli District,Aundha Nagnath,2010,-0.0377,116.95,105.91,96.78,260.9331,0.1261,0.0161,0.9056,0
Hingoli District,Aundha Nagnath,2011,-0.0415,115.06,104.18,95.59,494.0212,0.096,0.0131,0.9055,2
Hingoli District,Aundha Nagnath,2012,0.0174,118.12,120.56,120.71,454.7217,0.094,0.0149,1.0207,2
Hingoli District,Aundha Nagnath,2013,0.0174,118.12,120.56,120.71,454.7217,0.094,0.0149,1.0207,2
Hingoli District,Aundha Nagnath,2014,0.0263,117.5,121.11,119.51,539.3425,0.0813,0.0129,1.0307,2
Hingoli District,Aundha Nagnath,2015,0.0263,117.5,121.11,119.51,539.3425,0.0813,0.0129,1.0307,2
Hingoli District,Aundha Nagnath,2016,-0.1339,151.3,116.83,97.69,762.1941,0.0673,0.0117,0.7722,2
Hingoli District,Aundha Nagnath,2017,-0.0909,131.61,107.36,92.35,814.4202,0.0686,0.0116,0.8157,2
Hingoli District,Aundha Nagnath,2018,-0.0909,131.58,107.34,92.33,815.1589,0.0685,0.0116,0.8157,2
Hingoli District,Aundha Nagnath,2019,-0.1074,146.09,117.82,104.65,763.8067,0.0762,0.0134,0.8065,2
Hingoli District,Aundha Nagnath,2020,-0.1146,133.88,107.22,98.89,793.4052,0.0665,0.0114,0.8008,2
Hingoli District,Aundha Nagnath,2021,-0.0718,126.21,107.39,99.79,784.1566,0.0661,0.0108,0.8509,2
Hingoli District,Aundha Nagnath,2022,0.0212,92.15,88.62,90.35,703.4018,0.0764,0.0117,0.9617,1
Hingoli District,Aundha Nagnath,2023,-0.0635,105.8,93.57,90.78,790.9544,0.0694,0.0104,0.8844,1
Hingoli District,Aundha Nagnath,2024,-0.0635,105.8,93.57,90.78,790.9544,0.0694,0.0104,0.8844,1
Jalgaon District,Amalner,2010,-0.0315,132.22,123.78,133.04,427.4488,0.0967,0.0148,0.9362,2
Jalgaon District,Amalner,2011,0.046,102.24,107.43,113.63,536.9797,0.0946,0.0136,1.0508,0
Jalgaon District,Amalner,2012,0.0632,98.95,110.34,119.12,677.0314,0.0847,0.0154,1.1151,0
Jalgaon District,Amalner,2013,0.018,112.38,111.83,115.55,895.1167,0.0722,0.0107,0.9951,2
Jalgaon District,Amalner,2014,0.0318,113.91,118.46,127.52,740.3746,0.0769,0.0119,1.0399,2
Jalgaon District,Amalner,2015,-0.0499,128.37,115.38,107.44,1307.3153,0.0589,0.0099,0.8988,2
Jalgaon District,Amalner,2016,-0.0296,120.68,111.39,103.98,1115.9152,0.0707,0.0103,0.923,2
Jalgaon District,Amalner,2017,-0.0651,108.57,94.81,100.87,1090.8442,0.0656,0.0102,0.8733,1
Jalgaon District,Amalner,2018,-0.079,104.29,90.08,91.36,986.7898,0.0733,0.011,0.8637,1
Jalgaon District,Amalner,2019,-0.0862,112.15,97.93,83.19,1130.5281,0.0665,0.0092,0.8732,1
Jalgaon District,Amalner,2020,-0.107,116.6,92.69,86.33,1018.419,0.0668,0.0105,0.7949,1
Jalgaon District,Amalner,2021,-0.0517,116.29,103.09,96.14,1364.3001,0.0572,0.0097,0.8865,1
Jalgaon District,Amalner,2022,-0.0913,113.9,95.44,80.69,808.4385,0.081,0.0125,0.8379,1
Jalgaon District,Amalner,2023,-0.043,100.7,90.13,78.24,1155.5405,0.0637,0.0107,0.8951,1
Jalgaon District,Amalner,2024,-0.0189,98.35,94.63,94.52,1267.4719,0.0566,0.0096,0.9621,1
Jalgaon District,Bhadgaon,2010,-0.0569,122.8,109.29,98.36,1088.7894,0.0838,0.0106,0.89,2
Jalgaon District,Bhadgaon,2011,-0.0569,122.84,109.32,98.37,1088.4735,0.0838,0.0106,0.8899,2
Jalgaon District,Bhadgaon,2012,-0.0867,132.64,112.15,96.52,1062.1097,0.0831,0.0105,0.8455,2
Jalgaon District,Bhadgaon,2013,-0.0817,134.27,113.64,95.74,1103.8645,0.0849,0.0102,0.8464,2
Jalgaon District,Bhadgaon,2014,0.0741,107.3,120.24,125.71,671.5406,0.1023,0.0141,1.1206,0
Jalgaon District,Bhadgaon,2015,0.0367,108.65,111.01,110.18,861.8449,0.0867,0.0108,1.0218,2
Jalgaon District,Bhadgaon,2016,-0.0058,117.49,112.67,104.24,1328.2621,0.0745,0.0101,0.959,2
Jalgaon District,Bhadgaon,2017,0.0129,113.57,108.19,103.36,1018.8251,0.084,0.0101,0.9527,2
Jalgaon District,Bhadgaon,2018,0.0246,105.5,102.1,98.97,972.7748,0.0891,0.0105,0.9678,2
Jalgaon District,Bhadgaon,2019,-0.0212,117.61,105.6,93.03,1141.1857,0.0766,0.0094,0.8979,1
Jalgaon District,Bhadgaon,2020,-0.003,104.51,98.99,90.11,1194.0505,0.0794,0.0106,0.9472,1
Jalgaon District,Bhadgaon,2021,0.0122,105.15,104.98,83.0,440.747,0.1266,0.017,0.9984,0
Jalgaon District,Bhadgaon,2022,-0.0265,87.46,79.33,77.77,845.8813,0.0945,0.0111,0.9071,1
Jalgaon District,Bhadgaon,2023,0.0505,99.68,105.44,111.28,1019.6327,0.0807,0.012,1.0579,2
Jalgaon District,Bhadgaon,2024,-0.0237,110.62,101.77,91.02,1146.1015,0.0804,0.0102,0.92,1
Jalgaon District,Bodvad,2010,-0.1909,132.31,93.6,78.07,802.2213,0.0937,0.0124,0.7074,1
Jalgaon District,Bodvad,2011,-0.1613,110.26,83.07,71.54,504.3173,0.1036,0.012,0.7533,1
Jalgaon District,Bodvad,2012,-0.0852,101.56,87.66,84.27,817.2632,0.0683,0.0101,0.8631,1
Jalgaon District,Bodvad,2013,0.1055,93.7,110.7,117.16,514.2057,0.0923,0.0157,1.1815,0
Jalgaon District,Bodvad,2014,-0.1097,117.0,95.73,91.21,585.1115,0.0854,0.0138,0.8182,1
Jalgaon District,Bodvad,2015,-0.0991,112.97,94.53,91.64,611.606,0.0843,0.0135,0.8368,1
Jalgaon District,Bodvad,2016,0.0087,92.86,92.06,99.39,706.8309,0.0759,0.0114,0.9914,0
Jalgaon District,Bodvad,2017,-0.1513,142.77,106.76,89.73,592.6678,0.0795,0.0137,0.7478,2
Jalgaon District,Bodvad,2018,-0.1406,139.2,105.24,89.53,606.8203,0.0792,0.0133,0.756,2
Jalgaon District,Bodvad,2019,0.0152,84.12,83.62,84.2,942.833,0.0636,0.01,0.9941,1
Jalgaon District,Bodvad,2020,0.0152,84.12,83.62,84.2,942.833,0.0636,0.01,0.9941,1
Jalgaon District,Bodvad,2021,-0.0963,115.69,95.24,89.19,827.6702,0.0682,0.012,0.8233,1
Jalgaon District,Bodvad,2022,-0.0963,115.69,95.24,89.19,827.6702,0.0682,0.012,0.8233,1
Jalgaon District,Bodvad,2023,-0.0963,115.69,95.24,89.19,827.6702,0.0682,0.012,0.8233,1
Jalgaon District,Bodvad,2024,0.0398,88.72,92.29,95.56,588.5329,0.085,0.0156,1.0403,0
Jalgaon District,Chalisgaon,2010,-0.0706,113.03,99.13,101.24,709.9409,0.0809,0.0127,0.8771,2
Jalgaon District,Chalisgaon,2011,-0.0656,115.76,102.11,102.54,719.5241,0.0799,0.0129,0.882,2
Jalgaon District,Chalisgaon,2012,-0.1261,141.78,112.82,99.63,1024.8932,0.0643,0.0096,0.7957,2
Jalgaon District,Chalisgaon,2013,-0.0291,121.77,115.51,107.92,768.3925,0.0731,0.0115,0.9486,2
Jalgaon District,Chalisgaon,2014,0.0931,100.85,117.55,123.42,468.0636,0.1109,0.0158,1.1656,0
Jalgaon District,Chalisgaon,2015,0.0931,100.85,117.55,123.42,468.0636,0.1109,0.0158,1.1656,0
Jalgaon District,Chalisgaon,2016,-0.0663,122.04,106.52,92.28,1043.8254,0.0652,0.0101,0.8728,2
Jalgaon District,Chalisgaon,2017,0.0723,83.24,89.97,84.42,888.3881,0.093,0.0135,1.0809,0
Jalgaon District,Chalisgaon,2018,-0.0161,101.49,94.22,86.47,1248.5442,0.0715,0.0102,0.9284,1
Jalgaon District,Chalisgaon,2019,-0.0473,112.13,99.63,94.52,1142.3024,0.0603,0.0098,0.8885,1
Jalgaon District,Chalisgaon,2020,0.0181,109.36,110.84,88.79,375.3738,0.1312,0.0197,1.0136,0
Jalgaon District,Chalisgaon,2021,-0.136,117.82,90.64,82.25,1080.7866,0.0661,0.0111,0.7693,1
Jalgaon District,Chalisgaon,2022,-0.0427,105.61,95.02,83.83,1352.0802,0.0577,0.0105,0.8998,1
Jalgaon District,Chalisgaon,2023,-0.0289,102.24,94.24,89.31,1267.7561,0.063,0.0112,0.9218,1
Jalgaon District,Chalisgaon,2024,-0.004,106.75,104.99,110.11,998.0473,0.0622,0.0103,0.9836,2
Jalgaon District,Chopda,2010,0.053,86.5,93.73,102.5,698.0792,0.0909,0.0124,1.0836,0
Jalgaon District,Chopda,2011,-0.0434,98.87,90.1,73.13,824.9797,0.084,0.0125,0.9112,1
Jalgaon District,Chopda,2012,0.007,108.34,108.7,110.11,445.4055,0.1111,0.0164,1.0033,0
Jalgaon District,Chopda,2013,0.0428,100.66,107.45,110.6,453.8742,0.107,0.0162,1.0674,0
Jalgaon District,Chopda,2014,0.1507,81.29,102.35,107.11,578.025,0.1029,0.0157,1.2591,0
Jalgaon District,Chopda,2015,0.1913,74.86,98.83,104.44,629.0898,0.1003,0.0149,1.3202,0
Jalgaon District,Chopda,2016,0.0911,83.11,94.47,97.29,632.878,0.0982,0.014,1.1366,0
Jalgaon District,Chopda,2017,0.0589,83.82,91.96,91.55,654.1349,0.0973,0.0134,1.097,0
Jalgaon District,Chopda,2018,-0.0046,96.1,88.75,81.38,980.2492,0.0808,0.0118,0.9235,1
Jalgaon District,Chopda,2019,-0.0153,89.97,84.63,80.95,883.2828,0.0806,0.013,0.9406,1
Jalgaon District,Chopda,2020,-0.0752,101.56,89.03,80.14,861.9861,0.0914,0.0116,0.8767,1
Jalgaon District,Chopda,2021,-0.0425,101.93,92.92,86.67,1213.0455,0.076,0.0104,0.9116,1
Jalgaon District,Chopda,2022,-0.0352,107.55,99.46,90.87,1063.0517,0.0829,0.011,0.9247,1
Jalgaon District,Chopda,2023,-0.025,93.43,89.75,96.82,966.9996,0.087,0.0109,0.9607,1
Jalgaon District,Chopda,2024,0.0317,104.0,107.23,106.04,1169.1032,0.0816,0.0131,1.031,2
Jalgaon District,Dharangaon,2010,-0.0523,126.59,112.82,107.02,779.044,0.0894,0.0126,0.8912,2
Jalgaon District,Dharangaon,2011,-0.0641,121.3,105.39,90.72,1009.8328,0.0777,0.0111,0.8688,1
Jalgaon District,Dharangaon,2012,-0.0842,126.72,108.0,112.12,394.2288,0.1051,0.016,0.8523,2
Jalgaon District,Dharangaon,2013,-0.2079,113.3,82.75,72.0,919.086,0.0667,0.0096,0.7304,1
Jalgaon District,Dharangaon,2014,0.1106,90.95,101.59,107.1,798.2022,0.0851,0.0121,1.117,0
Jalgaon District,Dharangaon,2015,0.1106,90.95,101.59,107.1,798.2022,0.0851,0.0121,1.117,0
Jalgaon District,Dharangaon,2016,0.0675,92.51,99.63,104.37,693.4428,0.0855,0.0133,1.077,0
Jalgaon District,Dharangaon,2017,-0.049,111.07,98.77,89.93,974.8262,0.067,0.0112,0.8893,1
Jalgaon District,Dharangaon,2018,-0.0859,113.55,90.21,91.78,943.8267,0.0703,0.0104,0.7945,1
Jalgaon District,Dharangaon,2019,-0.0761,102.01,86.56,80.92,831.0334,0.0744,0.0123,0.8486,1
Jalgaon District,Dharangaon,2020,-0.0916,106.77,90.29,73.23,480.1073,0.1047,0.0158,0.8456,1
Jalgaon District,Dharangaon,2021,-0.0457,109.21,98.63,80.25,533.3787,0.1022,0.0145,0.9031,1
Jalgaon District,Dharangaon,2022,-0.1574,98.13,75.55,68.38,922.9375,0.07,0.0112,0.7699,1
Jalgaon District,Dharangaon,2023,-0.0211,117.74,106.9,99.37,1032.8901,0.066,0.01,0.908,2
Jalgaon District,Dharangaon,2024,-0.1574,98.13,75.55,68.38,922.9375,0.07,0.0112,0.7699,1
Jalgaon District,Erandol,2010,-0.0568,126.78,112.33,104.33,977.877,0.091,0.0119,0.886,2
Jalgaon District,Erandol,2011,-0.0471,128.38,115.39,105.54,949.5097,0.092,0.0122,0.8989,2
Jalgaon District,Erandol,2012,-0.1231,128.34,105.14,92.5,939.3483,0.0822,0.0102,0.8192,2
Jalgaon District,Erandol,2013,-0.1231,128.34,105.14,92.5,939.3483,0.0822,0.0102,0.8192,2
Jalgaon District,Erandol,2014,-0.1231,128.34,105.14,92.5,939.3483,0.0822,0.0102,0.8192,2
Jalgaon District,Erandol,2015,0.0661,94.93,100.35,101.78,1109.4954,0.0819,0.0123,1.0571,0
Jalgaon District,Erandol,2016,0.0707,100.06,108.17,108.95,1030.7612,0.0818,0.0119,1.0811,0
Jalgaon District,Erandol,2017,-0.0229,109.7,101.35,91.0,1223.7042,0.0732,0.0106,0.9239,1
Jalgaon District,Erandol,2018,-0.0366,97.47,88.01,90.46,843.9083,0.0853,0.0122,0.903,1
Jalgaon District,Erandol,2019,0.0,103.75,101.84,104.27,973.0518,0.0758,0.0099,0.9816,2
Jalgaon District,Erandol,2020,-0.095,129.38,108.75,101.63,1057.2676,0.0755,0.0101,0.8405,2
Jalgaon District,Erandol,2021,-0.0034,113.25,102.64,91.47,1137.8914,0.0741,0.0092,0.9063,1
Jalgaon District,Erandol,2022,-0.0606,102.16,87.96,75.14,826.3087,0.0833,0.0126,0.861,1
Jalgaon District,Erandol,2023,-0.0229,118.88,110.11,97.55,1092.1411,0.0845,0.0117,0.9263,2
Jalgaon District,Erandol,2024,-0.0034,113.25,102.64,91.47,1137.8914,0.0741,0.0092,0.9063,1
Jalgaon District,Jalgaon,2010,-0.0065,110.99,109.23,102.65,860.3311,0.0664,0.0134,0.9841,2
Jalgaon District,Jalgaon,2011,0.0035,132.84,132.63,132.65,1092.9863,0.0518,0.0103,0.9984,2
Jalgaon District,Jalgaon,2012,0.0406,102.82,109.64,111.21,1008.7559,0.0521,0.0111,1.0663,2
Jalgaon District,Jalgaon,2013,-0.003,101.46,99.96,97.45,719.9638,0.0782,0.0127,0.9852,0
Jalgaon District,Jalgaon,2014,0.0352,116.23,122.26,123.31,1479.3846,0.0469,0.0093,1.0519,2
Jalgaon District,Jalgaon,2015,-0.0631,138.95,123.8,110.04,1815.9489,0.0443,0.0084,0.891,2
Jalgaon District,Jalgaon,2016,-0.0588,142.68,128.59,120.93,1516.8509,0.0484,0.0087,0.9013,2
Jalgaon District,Jalgaon,2017,0.0365,113.56,119.44,122.95,1645.1684,0.0429,0.0088,1.0519,2
Jalgaon District,Jalgaon,2018,-0.0668,126.3,111.86,102.59,1887.0718,0.04,0.0083,0.8856,2
Jalgaon District,Jalgaon,2019,0.0006,114.25,112.58,106.75,1989.8052,0.0377,0.0082,0.9853,2
Jalgaon District,Jalgaon,2020,-0.0064,117.58,113.93,105.45,2142.6315,0.0384,0.008,0.9689,2
Jalgaon District,Jalgaon,2021,-0.0261,109.6,103.22,95.37,2228.0293,0.0369,0.0081,0.9418,1
Jalgaon District,Jalgaon,2022,0.051,98.08,104.28,103.29,2434.8611,0.0376,0.0078,1.0632,1
Jalgaon District,Jalgaon,2023,-0.0019,125.82,123.03,123.23,2278.3484,0.0391,0.0076,0.9778,2
Jalgaon District,Jalgaon,2024,0.0067,100.34,100.1,103.49,2006.8115,0.0377,0.0083,0.9975,1
Jalgaon District,Jamner,2010,-0.0581,106.76,95.48,87.81,1393.7805,0.0661,0.0095,0.8944,1
Jalgaon District,Jamner,2011,-0.095,147.52,123.66,107.55,559.539,0.1052,0.0134,0.8383,2
Jalgaon District,Jamner,2012,-0.095,147.52,123.66,107.55,559.539,0.1052,0.0134,0.8383,2
Jalgaon District,Jamner,2013,-0.095,147.52,123.66,107.55,559.539,0.1052,0.0134,0.8383,2
Jalgaon District,Jamner,2014,-0.0757,141.82,122.86,117.98,639.8094,0.0936,0.0129,0.8663,2
Jalgaon District,Jamner,2015,-0.1078,156.35,127.42,101.45,713.969,0.0914,0.0124,0.815,2
Jalgaon District,Jamner,2016,-0.1426,155.49,117.88,92.22,628.7342,0.0926,0.0128,0.7581,2
Jalgaon District,Jamner,2017,-0.0829,116.78,98.32,95.42,963.7605,0.0791,0.0111,0.842,1
Jalgaon District,Jamner,2018,0.0427,83.74,86.16,87.51,1242.337,0.0691,0.0104,1.0289,1
Jalgaon District,Jamner,2019,0.0,103.05,102.4,101.59,913.0227,0.0835,0.0102,0.9937,2
Jalgaon District,Jamner,2020,0.048,95.75,102.52,105.35,923.5306,0.0847,0.0104,1.0708,0
Jalgaon District,Jamner,2021,-0.0581,106.76,95.48,87.81,1393.7805,0.0661,0.0095,0.8944,1
Jalgaon District,Jamner,2022,-0.0928,116.79,97.66,90.25,867.5288,0.0803,0.0122,0.8362,1
Jalgaon District,Jamner,2023,-0.0829,116.78,98.32,95.42,963.7605,0.0791,0.0111,0.842,1
Jalgaon District,Jamner,2024,-0.0198,99.38,94.13,101.16,1072.7149,0.072,0.0107,0.9472,1
Jalgaon District,Muktainagar,2010,-0.0142,107.68,104.52,97.07,849.8346,0.1017,0.0146,0.9706,2
Jalgaon District,Muktainagar,2011,0.011,123.1,123.93,122.1,918.1394,0.0882,0.0118,1.0068,2
Jalgaon District,Muktainagar,2012,0.0414,102.82,109.1,108.82,946.4191,0.0745,0.0113,1.0611,2
Jalgaon District,Muktainagar,2013,-0.018,109.52,104.14,98.89,579.1224,0.0969,0.0153,0.9509,2
Jalgaon District,Muktainagar,2014,-0.0232,94.41,85.81,88.95,1270.1796,0.0723,0.01,0.9089,1
Jalgaon District,Muktainagar,2015,-0.1084,134.64,109.55,92.75,1132.6082,0.0692,0.009,0.8136,2
Jalgaon District,Muktainagar,2016,0.0589,113.18,123.32,122.67,1332.8297,0.0653,0.0099,1.0896,2
Jalgaon District,Muktainagar,2017,-0.0733,119.51,105.2,95.3,1717.0692,0.0642,0.0089,0.8803,1
Jalgaon District,Muktainagar,2018,-0.0771,127.62,112.07,102.39,1543.3541,0.0661,0.0087,0.8781,2
Jalgaon District,Muktainagar,2019,-0.0169,120.01,113.98,105.49,1821.0038,0.0523,0.0085,0.9498,2
Jalgaon District,Muktainagar,2020,0.0335,103.06,104.92,99.58,1989.2685,0.0602,0.0091,1.0181,1
Jalgaon District,Muktainagar,2021,-0.026,110.43,103.5,94.98,2133.581,0.0514,0.0084,0.9372,1
Jalgaon District,Muktainagar,2022,-0.0127,109.86,104.87,96.32,2006.4324,0.056,0.0084,0.9546,1
Jalgaon District,Muktainagar,2023,-0.0158,118.3,112.87,109.89,1977.0129,0.0583,0.0092,0.9541,2
Jalgaon District,Muktainagar,2024,0.0076,97.36,96.27,97.78,2035.5901,0.0512,0.0083,0.9888,1
Jalgaon District,Pachora,2010,-0.0358,132.45,122.02,116.25,801.2254,0.0844,0.0119,0.9212,2
Jalgaon District,Pachora,2011,-0.0466,129.45,117.29,109.89,751.1824,0.0889,0.012,0.906,2
Jalgaon District,Pachora,2012,-0.1121,130.43,107.01,93.3,918.5383,0.0694,0.0104,0.8204,2
Jalgaon District,Pachora,2013,0.0732,108.88,120.52,128.12,602.3907,0.0884,0.0133,1.1069,2
Jalgaon District,Pachora,2014,-0.1318,108.87,84.64,73.86,626.8744,0.0851,0.0135,0.7774,1
Jalgaon District,Pachora,2015,0.0431,100.52,104.88,107.16,1090.1181,0.072,0.0113,1.0433,2
Jalgaon District,Pachora,2016,-0.0192,108.49,101.63,96.6,953.9468,0.073,0.0119,0.9368,1
Jalgaon District,Pachora,2017,0.0041,90.88,87.19,89.2,858.7958,0.0767,0.0118,0.9595,1
Jalgaon District,Pachora,2018,-0.0445,122.43,107.56,99.95,1279.4276,0.0573,0.0089,0.8785,2
Jalgaon District,Pachora,2019,-0.1234,121.27,98.05,88.56,1143.5018,0.0625,0.0096,0.8086,1
Jalgaon District,Pachora,2020,-0.186,61.73,42.63,38.67,441.2997,0.1293,0.0205,0.6907,1
Jalgaon District,Pachora,2021,-0.0453,109.42,97.67,90.29,1110.1994,0.063,0.01,0.8926,1
Jalgaon District,Pachora,2022,-0.0631,98.01,85.66,76.01,760.4621,0.0744,0.013,0.874,1
Jalgaon District,Pachora,2023,-0.1268,96.45,75.65,64.67,964.148,0.0697,0.0116,0.7843,1
Jalgaon District,Pachora,2024,-0.0907,100.77,85.06,81.07,1072.1334,0.0683,0.0111,0.8442,1
Jalgaon District,Parola,2010,0.0146,112.99,115.33,121.83,342.6352,0.1138,0.02,1.0207,0
Jalgaon District,Parola,2011,-0.134,160.43,123.85,106.27,774.7396,0.0855,0.0136,0.772,2
Jalgaon District,Parola,2012,-0.134,160.43,123.85,106.27,774.7348,0.0855,0.0136,0.772,2
Jalgaon District,Parola,2013,0.0234,106.72,110.74,116.21,474.0156,0.0998,0.0172,1.0377,0
Jalgaon District,Parola,2014,0.0142,113.64,115.92,122.48,327.2874,0.1154,0.0203,1.02,0
